ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mi_upb,net_sls_amt,non_mi_amt,exp_amt,lgl_cst,other_cst,ti_ins_cst,misc_exp,loss_cal,mod_cst,step_mod_flag,dfrd_pmt_mod,eltv
F117Q2027429,201802,139129,1,9,351,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,94
F117Q2027485,201710,183000,1,5,355,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2027467,201803,110803,1,10,350,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2027467,201804,110518,1,11,349,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2027469,201803,67241,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2027469,201806,66951,1,13,347,NULL,NULL,NULL,NULL,4.25,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,67
F117Q2027489,201805,336088,2,12,348,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,71
F117Q2027489,201806,336088,3,13,347,NULL,NULL,NULL,NULL,4.75,0,201802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,72
F117Q2027491,201801,250164,1,8,352,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2027491,201804,248915,1,11,349,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,73
F117Q2027649,201802,123003,1,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,61
F117Q2027536,201711,215000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027536,201712,214856,2,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027536,201801,214856,3,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027536,201802,214856,4,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027536,201803,214856,5,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027536,201804,214856,6,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027536,201805,214567,7,12,355,NULL,Y,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2027565,201710,364000,1,5,355,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027565,201711,364000,2,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027521,201711,0,1,6,354,N,NULL,1,201711,4.375,0,201709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2027565,201712,363553,3,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027565,201801,363553,4,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027565,201802,363553,5,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027565,201803,363067,6,10,356,NULL,Y,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2027597,201711,318000,1,6,354,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027660,201712,121000,1,5,355,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,93
F117Q2027660,201801,121000,2,6,354,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,93
F117Q2027660,201802,121073,3,7,353,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2027660,201803,120896,4,8,352,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2027660,201804,120718,4,9,351,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2027660,201805,120540,4,10,350,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2027660,201806,120540,4,11,349,NULL,NULL,NULL,NULL,4,0,201801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,89
F117Q2027666,201712,187975,1,7,353,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,60
F117Q2027649,201805,122837,1,12,348,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,57
F117Q2027649,201806,122335,2,13,347,NULL,NULL,NULL,NULL,4.625,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,56
F117Q2027942,201803,161937,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027794,201806,108377,1,13,347,NULL,NULL,NULL,NULL,5,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,55
F117Q2027873,201803,207009,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,35
F117Q2027866,201710,277000,1,5,355,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2027866,201711,277000,1,6,354,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2027866,201712,276941,2,7,353,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2027866,201801,276941,3,8,352,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,89
F117Q2027903,201709,364000,1,4,236,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2027942,201804,161937,1,11,349,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2027964,201802,420321,1,9,351,NULL,NULL,NULL,NULL,5.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,89
F117Q2028024,201802,202047,1,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2028032,201707,139000,1,2,178,NULL,NULL,NULL,NULL,3.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2028119,201802,388576,1,9,351,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2028056,201804,183402,2,11,349,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028056,201805,183166,3,12,348,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028056,201806,182930,2,13,347,NULL,NULL,NULL,NULL,4.875,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2028056,201711,184000,1,6,354,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028056,201712,184333,2,7,353,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028056,201801,184102,2,8,352,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028056,201802,183869,2,9,351,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028056,201803,183636,2,10,350,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028119,201803,388090,1,10,350,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2028119,201804,387603,2,11,349,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2028119,201805,387113,2,12,348,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2028119,201806,386621,1,13,347,NULL,NULL,NULL,NULL,4.99,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,72
F117Q2028303,201803,267729,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2028200,201805,132963,1,12,348,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2028200,201806,132584,2,13,347,NULL,NULL,NULL,NULL,4.375,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,75
F117Q2028202,201711,163000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028202,201712,162692,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028258,201802,315987,1,9,351,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2028273,201805,134879,1,12,168,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,66
F117Q2028314,201711,223000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028314,201712,222514,2,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028303,201805,266960,1,12,348,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2028863,201804,295761,1,11,349,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2028331,201806,39181,1,13,347,NULL,NULL,NULL,NULL,4.625,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2028356,201806,211258,1,13,167,NULL,NULL,NULL,NULL,3.375,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,70
F117Q2028609,201711,179000,1,6,354,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028609,201712,179089,2,7,353,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028609,201801,179089,3,8,352,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028609,201802,179089,4,9,351,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028609,201803,179089,5,10,350,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028609,201804,178859,5,11,349,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028629,201712,128222,1,7,353,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,73
F117Q2028633,201802,118572,1,9,351,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,37
F117Q2028826,201708,71000,1,3,357,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2028451,201707,281000,1,2,358,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2028548,201709,180000,1,4,356,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,94
F117Q2028825,201710,84000,1,5,355,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028826,201707,71000,1,2,358,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2028938,201710,103000,1,5,355,NULL,NULL,NULL,NULL,5.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2028896,201806,249538,1,13,347,NULL,NULL,NULL,NULL,5,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,66
F117Q2028897,201802,418206,1,9,351,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,65
F117Q2028918,201806,315583,1,13,347,NULL,NULL,NULL,NULL,4.875,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,70
F117Q2028919,201708,423000,1,3,357,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,71
F117Q2028919,201709,422000,1,4,356,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2028919,201710,422000,1,5,355,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2028927,201710,147000,1,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,54
F117Q2029542,201803,309018,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,86
F117Q2028986,201710,164000,1,5,355,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2028986,201711,163000,1,6,354,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029028,201712,85102,1,7,173,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029058,201712,251260,1,7,173,NULL,NULL,NULL,NULL,3.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2029151,201707,299000,1,2,238,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029195,201803,606354,1,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,87
F117Q2029195,201804,605541,1,11,349,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2029195,201805,604724,1,12,348,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2029195,201806,603905,2,13,347,NULL,NULL,NULL,NULL,4.625,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,86
F117Q2029416,201805,191925,1,12,348,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,32
F117Q2029416,201806,191925,1,13,347,NULL,NULL,NULL,NULL,4.125,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,32
F117Q2029487,201712,242566,1,7,353,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,54
F117Q2029064,201801,108884,1,8,112,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,22
F117Q2029064,201802,108077,1,9,111,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,22
F117Q2029272,201711,157000,1,6,354,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029272,201712,156667,1,7,353,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029272,201801,156478,2,8,352,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029272,201802,156288,2,9,351,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029272,201803,156097,2,10,350,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029272,201804,156097,2,11,349,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029272,201805,156097,3,12,358,NULL,Y,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2029272,201806,156097,4,13,357,NULL,NULL,NULL,NULL,5.125,0,201801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2029349,201806,414026,1,13,347,NULL,NULL,NULL,NULL,4.125,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,48
F117Q2029769,201806,163402,1,13,347,NULL,NULL,NULL,NULL,4.625,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,72
F117Q2029586,201712,266814,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2029759,201710,142000,1,5,355,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2029759,201711,142000,2,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2029759,201712,141576,1,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2029759,201801,141576,2,8,352,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2029759,201802,141201,2,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2029759,201803,141013,1,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,89
F117Q2029628,201802,414947,1,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2029634,201711,318000,1,6,354,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201712,318266,2,7,353,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201801,318266,3,8,352,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201802,317390,3,9,351,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201803,317390,3,10,350,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201804,316950,4,11,349,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201805,316507,4,12,348,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029634,201806,316507,4,13,347,NULL,NULL,NULL,NULL,4.375,0,201801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2029700,201804,141039,1,11,169,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2029700,201805,141039,1,12,168,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2029747,201708,98000,1,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,65
F117Q2029755,201712,143820,1,7,353,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2029755,201801,143820,1,8,352,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,91
F117Q2029755,201802,143641,1,9,351,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,89
F117Q2029755,201803,143641,2,10,350,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2029755,201806,142920,1,13,347,NULL,NULL,NULL,NULL,5,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,86
F117Q2029794,201710,381000,1,5,355,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029794,201711,381000,2,6,354,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029794,201712,379024,3,7,353,NULL,NULL,NULL,NULL,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2029795,201709,374000,1,4,356,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,89
