ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1007549,3/1/2018,456212,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,49
F112Q1007549,4/1/2018,456212,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,47
F112Q1007549,5/1/2018,455309,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,47
F112Q1007549,6/1/2018,453493,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,48
F112Q1007551,3/1/2018,116097,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,10
F112Q1007551,4/1/2018,114941,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,9
F112Q1007551,5/1/2018,113781,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,9
F112Q1007551,6/1/2018,112618,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,9
F112Q1007554,3/1/2018,351695,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1007554,4/1/2018,350699,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1007554,5/1/2018,349700,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1007554,6/1/2018,348697,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,56
F112Q1007555,3/1/2018,288788,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1007555,4/1/2018,288070,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1007555,5/1/2018,287348,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1007555,6/1/2018,286625,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,50
F112Q1007558,4/1/2018,126762,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,19
F112Q1007558,5/1/2018,125949,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1007558,6/1/2018,125133,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,19
F112Q1007563,5/1/2018,250697,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,54
F112Q1007563,6/1/2018,250158,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,53
F112Q1007564,3/1/2018,247131,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1007564,4/1/2018,246598,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1007564,5/1/2018,246064,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1007564,6/1/2018,245528,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1007565,5/1/2018,107140,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1007565,6/1/2018,106924,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,NULL
F112Q1007566,4/1/2018,214416,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1007566,5/1/2018,213961,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1007566,6/1/2018,213505,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,59
F112Q1007567,3/1/2018,114822,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1007567,4/1/2018,114582,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1007567,5/1/2018,114341,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,49
F112Q1007567,6/1/2018,114100,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,49
F112Q1007568,4/1/2018,111112,0,73,288,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,15
F112Q1007568,5/1/2018,110770,0,74,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,14
F112Q1007568,6/1/2018,110428,0,75,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,15
F112Q1007569,3/1/2018,164862,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,64
F112Q1007569,4/1/2018,164862,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,64
F112Q1007569,5/1/2018,164510,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,63
F112Q1007569,6/1/2018,163802,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,62
F112Q1007570,5/1/2018,70091,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,62
F112Q1007570,6/1/2018,69947,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,60
F112Q1007572,3/1/2018,175321,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1007572,4/1/2018,174968,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,79
F112Q1007572,5/1/2018,174613,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,79
F112Q1007572,6/1/2018,174258,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,79
F112Q1007577,3/1/2018,40431,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1007577,4/1/2018,40345,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,61
F112Q1007577,5/1/2018,40259,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1007577,6/1/2018,40173,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,61
F112Q1007578,3/1/2018,256894,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,67
F112Q1007578,4/1/2018,256348,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,65
F112Q1007578,5/1/2018,255800,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,66
F112Q1007578,6/1/2018,255251,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,66
F112Q1007579,3/1/2018,124843,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1007579,4/1/2018,124161,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1007579,5/1/2018,123477,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1007579,6/1/2018,122791,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,55
F112Q1007582,4/1/2018,135575,0,73,287,NULL,NULL,NULL,NULL,3.829,0,NULL,NULL,NULL,58
F112Q1007582,5/1/2018,135172,0,74,286,NULL,NULL,NULL,NULL,3.829,0,NULL,NULL,NULL,58
F112Q1007582,6/1/2018,134768,0,75,285,NULL,NULL,NULL,NULL,3.829,0,NULL,0,NULL,57
F112Q1007583,5/1/2018,289388,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1007583,6/1/2018,288917,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,36
F112Q1007585,3/1/2018,73134,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1007585,4/1/2018,72982,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1007585,5/1/2018,72829,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1007585,6/1/2018,72675,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,39
F112Q1007586,3/1/2018,47179,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007586,4/1/2018,0,0,74,286,N,NULL,1,201804,3.875,0,NULL,0,NULL,NULL
F112Q1007591,3/1/2018,85455,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,21
F112Q1007591,4/1/2018,85238,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,20
F112Q1007591,5/1/2018,85021,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,20
F112Q1007591,6/1/2018,84803,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,20
F112Q1007592,3/1/2018,180505,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1007592,4/1/2018,180121,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007592,5/1/2018,179735,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007592,6/1/2018,179348,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,42
F112Q1007594,3/1/2018,512223,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1007594,4/1/2018,510696,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1007594,5/1/2018,509164,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1007594,6/1/2018,507627,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,49
F112Q1007595,3/1/2018,363809,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,42
F112Q1007595,4/1/2018,363015,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,41
F112Q1007595,5/1/2018,362218,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,41
F112Q1007595,6/1/2018,361419,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,42
F112Q1007596,3/1/2018,245042,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,46
F112Q1007596,4/1/2018,244513,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,45
F112Q1007596,5/1/2018,243983,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,45
F112Q1007596,6/1/2018,243451,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,45
F112Q1007598,3/1/2018,0,0,73,287,N,NULL,1,201803,3.75,0,NULL,0,NULL,NULL
F112Q1007601,3/1/2018,149918,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL
F112Q1007601,4/1/2018,149594,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL
F112Q1007601,5/1/2018,149270,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL
F112Q1007601,6/1/2018,148945,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,NULL
F112Q1007604,3/1/2018,25170,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,29
F112Q1007604,4/1/2018,25118,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,29
F112Q1007604,5/1/2018,25066,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,29
F112Q1007604,6/1/2018,25015,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,29
F112Q1007605,3/1/2018,58610,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,81
F112Q1007605,4/1/2018,58487,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,78
F112Q1007605,5/1/2018,58364,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,78
F112Q1007605,6/1/2018,58240,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,80
F112Q1007606,5/1/2018,243467,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1007606,6/1/2018,242950,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1007607,3/1/2018,94223,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1007607,4/1/2018,94023,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1007607,5/1/2018,93823,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1007607,6/1/2018,93622,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,54
F112Q1007608,5/1/2018,80319,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,37
F112Q1007608,6/1/2018,80148,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,37
F112Q1007610,3/1/2018,166629,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,35
F112Q1007610,4/1/2018,166145,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,34
F112Q1007610,5/1/2018,165658,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,34
F112Q1007610,6/1/2018,165170,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,34
F112Q1007613,3/1/2018,358625,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,51
F112Q1007613,4/1/2018,357877,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,48
F112Q1007613,5/1/2018,357127,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,47
F112Q1007613,6/1/2018,356374,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,48
F112Q1007616,3/1/2018,356323,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007616,4/1/2018,355568,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007616,5/1/2018,354809,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007616,6/1/2018,354049,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1007617,3/1/2018,431414,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,62
F112Q1007617,4/1/2018,430288,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1007617,5/1/2018,429158,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1007617,6/1/2018,428024,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,60
F112Q1007626,3/1/2018,218789,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007626,4/1/2018,218044,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1007626,5/1/2018,217296,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,41
F112Q1007626,6/1/2018,216546,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,41
F112Q1007629,3/1/2018,121672,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,67
F112Q1007629,4/1/2018,121397,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,64
F112Q1007629,5/1/2018,121121,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,67
F112Q1007629,6/1/2018,120845,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,67
F112Q1007632,3/1/2018,125329,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,29
F112Q1007632,4/1/2018,124690,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,28
F112Q1007632,5/1/2018,124049,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,27
F112Q1007632,6/1/2018,123106,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,27
F112Q1007633,3/1/2018,151399,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,43
F112Q1007633,4/1/2018,150830,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,42
F112Q1007633,5/1/2018,150260,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,41
F112Q1007633,6/1/2018,149687,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,41
F112Q1007634,3/1/2018,206551,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1007634,4/1/2018,206113,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1007634,5/1/2018,205674,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1007634,6/1/2018,205233,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,48
F112Q1007636,3/1/2018,256439,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,70
F112Q1007636,4/1/2018,255886,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,69
F112Q1007636,5/1/2018,255331,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,67
F112Q1007636,6/1/2018,254774,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,68
F112Q1007637,3/1/2018,172163,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,53
F112Q1007637,4/1/2018,171652,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,52
F112Q1007637,5/1/2018,171139,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,51
F112Q1007637,6/1/2018,170624,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,51
F112Q1007638,3/1/2018,146798,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1007638,4/1/2018,145839,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1007638,5/1/2018,144878,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,21
F112Q1007638,6/1/2018,143914,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,21
F112Q1007644,3/1/2018,149420,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1007644,4/1/2018,149104,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1007644,5/1/2018,148786,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1007644,6/1/2018,148467,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,45
F112Q1007645,3/1/2018,147470,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1007645,4/1/2018,147470,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,52
F112Q1007645,5/1/2018,146641,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,52
F112Q1007645,6/1/2018,146224,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,53
F112Q1007646,3/1/2018,95253,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007646,4/1/2018,95046,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007646,5/1/2018,94837,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007646,6/1/2018,94628,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1007647,3/1/2018,180562,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007647,4/1/2018,180179,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007647,5/1/2018,179795,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1007647,6/1/2018,179409,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,38
F112Q1007648,3/1/2018,109353,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,13
F112Q1007648,4/1/2018,109116,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,13
F112Q1007648,5/1/2018,108878,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,13
F112Q1007648,6/1/2018,108640,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,13
F112Q1007649,3/1/2018,102221,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1007649,4/1/2018,102004,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1007649,5/1/2018,101786,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,30
F112Q1007649,6/1/2018,101568,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,30
F112Q1007650,3/1/2018,114548,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1007650,4/1/2018,114310,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1007650,5/1/2018,114070,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007650,6/1/2018,113830,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,43
F112Q1007651,3/1/2018,341682,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,65
F112Q1007651,4/1/2018,340671,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,64
F112Q1007651,5/1/2018,338735,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,61
F112Q1007651,6/1/2018,337714,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,61
F112Q1007652,3/1/2018,438372,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1007652,4/1/2018,437442,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1007652,5/1/2018,436510,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1007652,6/1/2018,435574,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,35
F112Q1007656,3/1/2018,138238,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,48
F112Q1007656,4/1/2018,137955,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,48
F112Q1007656,5/1/2018,137671,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,47
F112Q1007656,6/1/2018,137386,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,47
F112Q1007657,3/1/2018,171002,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007657,4/1/2018,170562,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007657,5/1/2018,170121,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007657,6/1/2018,169678,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,40
F112Q1007658,3/1/2018,276327,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,69
F112Q1007658,4/1/2018,275750,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,68
F112Q1007658,5/1/2018,275172,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,68
F112Q1007658,6/1/2018,274592,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,68
F112Q1007661,3/1/2018,448260,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,26
F112Q1007661,4/1/2018,447310,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,26
F112Q1007661,5/1/2018,446356,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1007661,6/1/2018,445399,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,25
F112Q1007665,3/1/2018,220551,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1007665,4/1/2018,219943,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1007665,5/1/2018,219332,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1007665,6/1/2018,218720,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,41
F112Q1007667,3/1/2018,62052,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1007667,4/1/2018,61751,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1007667,5/1/2018,61448,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1007667,6/1/2018,61144,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1007668,3/1/2018,263548,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007668,4/1/2018,262978,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1007668,5/1/2018,262406,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1007668,6/1/2018,261832,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,54
F112Q1007669,3/1/2018,256036,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007669,4/1/2018,255493,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007669,5/1/2018,254948,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007669,6/1/2018,254402,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,53
F112Q1007671,3/1/2018,182820,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1007671,4/1/2018,182433,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007671,5/1/2018,182044,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1007671,6/1/2018,181653,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,41
F112Q1007672,3/1/2018,172713,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,49
F112Q1007672,4/1/2018,0,0,74,286,N,NULL,1,201804,3.75,0,NULL,0,NULL,NULL
F112Q1007676,3/1/2018,99946,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,41
